time,current,voltage,power,pressure_anode_inlet,pressure_anode_outlet,pressure_cathode_inlet,pressure_cathode_outlet,temp_anode_endplate,temp_anode_dewpoint_water,temp_anode_inlet,temp_anode_outlet,temp_cathode_dewpoint_water,temp_cathode_inlet,temp_cathode_outlet,total_anode_stack_flow,total_cathode_stack_flow
575,10.377,0.7547,7.83,109.597778,110.32725,109.800128,108.083206,83.70887,53.68047,68.759392,36.466007,63.320164,68.959251,55.797371,0.145,0.605
576,10.377,0.7547,7.83,109.597778,110.32725,109.800128,108.184478,83.721214,53.706306,68.721512,36.411808,63.333084,68.971878,55.861969,0.145,0.605
577,10.3794,0.755,7.84,109.800128,110.428352,109.800128,108.387024,83.696526,53.69339,68.734138,36.479557,63.371841,68.908745,55.861969,0.145,0.605
578,10.377,0.7547,7.83,110.103653,110.428352,109.698953,108.589569,83.671837,53.667549,68.734138,36.466007,63.371841,68.908745,55.874889,0.145,0.605
579,1.7628,0.8603,1.52,109.597778,110.529453,109.597778,108.184478,83.70887,53.69339,68.734138,36.411808,63.371841,68.971878,55.913647,0.092,0.383
580,1.7604,0.8574,1.51,109.597778,110.428352,109.294253,107.779388,83.684181,53.719227,68.595253,36.466007,63.371841,68.933998,55.874889,0.084,0.35
581,1.7604,0.8564,1.51,109.597778,110.428352,108.990728,107.678115,83.610107,53.69339,68.519501,36.493107,63.384762,68.908745,55.88781,0.084,0.349
582,1.7604,0.8548,1.5,109.597778,110.428352,108.586029,107.779388,83.585419,53.628792,68.468994,36.452457,63.320164,68.946625,55.913647,0.084,0.349
583,1.7604,0.8542,1.5,109.597778,110.428352,108.484854,107.779388,83.573074,53.667549,68.393242,36.438908,63.333084,68.858246,55.823212,0.084,0.349
584,1.7604,0.8532,1.5,109.597778,110.529453,108.990728,108.589569,83.560722,53.667549,68.330109,36.438908,63.371841,68.858246,55.823212,0.084,0.349
585,1.7604,0.8525,1.5,109.901303,110.428352,109.294253,108.387024,83.597763,53.641712,68.481621,36.452457,63.397682,68.858246,55.771534,0.084,0.349
586,1.7604,0.8538,1.5,109.901303,110.529453,109.294253,107.88066,83.597763,53.602951,68.557373,36.438908,63.371841,68.795113,55.719856,0.084,0.349
587,1.7604,0.8535,1.5,110.103653,110.529453,108.990728,107.88066,83.610107,53.628792,68.330109,36.425358,63.397682,68.820366,55.719856,0.084,0.349
588,1.7604,0.8525,1.5,109.901303,110.529453,108.990728,107.779388,83.585419,53.706306,68.266983,36.466007,63.371841,68.896118,55.719856,0.084,0.349
589,1.7628,0.8519,1.5,109.800128,110.428352,108.990728,108.387024,83.585419,53.68047,68.191223,36.466007,63.384762,68.908745,55.745693,0.084,0.349
590,1.7604,0.8506,1.5,109.901303,110.428352,109.294253,108.893387,83.585419,53.706306,68.140724,36.384712,63.384762,68.896118,55.719856,0.084,0.349
591,1.7604,0.8512,1.5,109.901303,110.428352,109.597778,108.792114,83.573074,53.745068,68.090218,36.384712,63.397682,68.845619,55.681095,0.084,0.349
592,1.7628,0.8519,1.5,109.901303,110.529453,109.294253,107.779388,83.610107,53.706306,68.102844,36.479557,63.410603,68.870865,55.642338,0.084,0.349
593,1.7628,0.8516,1.5,109.901303,110.529453,108.990728,107.779388,83.536034,53.667549,68.090218,36.452457,63.371841,68.883492,55.668175,0.084,0.349
594,1.7604,0.8496,1.5,109.901303,110.428352,109.294253,108.387024,83.585419,53.706306,68.128098,36.425358,63.371841,68.908745,55.706936,0.084,0.349
595,1.7604,0.8503,1.5,109.901303,110.428352,109.294253,108.792114,83.486656,53.719227,68.077591,36.438908,63.346004,68.908745,55.642338,0.084,0.349
596,1.7604,0.8503,1.5,109.901303,110.428352,109.597778,108.792114,83.511345,53.745068,68.052345,36.438908,63.384762,68.908745,55.60358,0.084,0.349
597,1.7604,0.8509,1.5,110.103653,110.428352,109.294253,107.779388,83.523689,53.68047,68.052345,36.452457,63.371841,68.908745,55.616497,0.084,0.349
598,1.7604,0.8506,1.5,109.901303,110.529453,108.990728,108.184478,83.585419,53.706306,68.052345,36.411808,63.410603,68.896118,55.616497,0.083,0.349
599,1.7604,0.8496,1.5,109.901303,110.529453,108.990728,108.589569,83.536034,53.69339,68.039719,36.425358,63.410603,68.883492,55.655258,0.084,0.349
600,1.7604,0.8487,1.49,109.901303,110.428352,109.294253,108.893387,83.499001,53.590034,68.052345,36.452457,63.346004,68.933998,55.629417,0.084,0.349
601,4.4322,0.8005,3.55,109.800128,110.529453,109.597778,108.893387,83.46196,53.719227,68.027092,36.452457,63.371841,68.883492,55.526062,0.084,0.349
602,4.4297,0.8025,3.55,109.597778,110.529453,109.597778,108.589569,83.573074,53.706306,68.039719,36.425358,63.423519,68.883492,55.616497,0.084,0.349
603,4.4297,0.8057,3.57,109.901303,110.529453,108.990728,107.779388,83.536034,53.706306,68.014465,36.438908,63.423519,68.870865,55.59066,0.084,0.349
604,4.4322,0.8018,3.55,109.800128,110.529453,108.990728,108.184478,83.523689,53.654629,68.014465,36.466007,63.346004,68.908745,55.57774,0.084,0.349
605,4.4297,0.8012,3.55,109.597778,110.529453,109.294253,108.893387,83.622452,53.706306,68.039719,36.479557,63.384762,68.971878,55.59066,0.084,0.349
606,4.4297,0.8034,3.56,109.597778,110.529453,109.597778,108.083206,83.536034,53.667549,68.027092,36.438908,63.410603,68.908745,55.564819,0.084,0.349
607,4.4273,0.8063,3.57,110.103653,110.428352,108.990728,107.779388,83.550674,53.653725,67.983635,36.413174,63.270504,68.896317,55.482697,0.084,0.349
608,4.4297,0.8012,3.55,109.800128,110.529453,109.294253,108.792114,83.573074,53.69339,67.976585,36.425358,63.384762,68.946625,55.551903,0.084,0.349
609,4.4297,0.8034,3.56,109.597778,110.529453,109.395428,108.792114,83.548378,53.719227,68.064964,36.425358,63.397682,68.933998,55.513142,0.084,0.349
610,4.4297,0.8044,3.56,109.597778,110.529453,109.597778,108.893387,83.60006,53.614967,67.996254,36.426723,63.335102,68.871063,55.456856,0.084,0.349
611,4.4297,0.8047,3.56,109.597778,110.529453,109.800128,108.792114,83.622452,53.719227,68.014465,36.452457,63.397682,68.946625,55.513142,0.084,0.349
612,4.4297,0.8047,3.56,109.901303,110.529453,109.800128,108.792114,83.597763,53.732147,68.039719,36.425358,63.371841,68.896118,55.487305,0.084,0.349
613,4.4297,0.8051,3.57,109.901303,110.731657,109.800128,108.893387,83.60006,53.640808,67.895248,36.399624,63.335102,68.84581,55.469776,0.084,0.349
614,1.7604,0.8538,1.5,109.901303,110.832759,109.800128,108.792114,83.523689,53.68047,67.900833,36.425358,63.397682,68.933998,55.461464,0.084,0.349
615,1.7628,0.8529,1.5,110.204828,110.731657,109.800128,108.994659,83.585419,53.706306,67.938705,36.452457,63.346004,68.946625,55.474384,0.084,0.349
616,1.7628,0.8519,1.5,110.204828,110.731657,109.800128,108.792114,83.60006,53.692486,67.996254,36.440273,63.348019,68.959442,55.443935,0.084,0.349
617,1.7604,0.8509,1.5,110.204828,110.832759,109.800128,108.792114,83.60006,53.666645,67.933128,36.453823,63.360939,68.934189,55.431019,0.084,0.349
618,1.7604,0.8509,1.5,110.508353,110.731657,109.800128,108.893387,83.513641,53.602047,67.933128,36.426723,63.373859,68.997322,55.405178,0.084,0.349
619,1.7604,0.8509,1.5,109.901303,110.731657,109.800128,108.792114,83.536034,53.796745,67.888206,36.398258,63.371841,69.009537,55.448544,0.084,0.349
620,1.7628,0.8506,1.5,110.204828,110.832759,109.800128,108.893387,83.499001,53.732147,67.926086,36.425358,63.371841,69.058914,55.422707,0.084,0.349
621,1.7604,0.8503,1.5,110.204828,110.731657,109.698953,108.893387,83.525986,53.718323,67.983635,36.413174,63.335102,68.959442,55.392258,0.084,0.349
622,1.7604,0.8503,1.5,110.306003,110.731657,109.800128,108.893387,83.53833,53.718323,67.933128,36.399624,63.348019,68.946815,55.392258,0.084,0.349
623,1.7604,0.85,1.5,110.204828,110.731657,109.698953,108.994659,83.525986,53.666645,67.907875,36.386074,63.38678,68.997322,55.34058,0.084,0.349
624,1.7604,0.8496,1.5,110.306003,110.832759,109.800128,108.994659,83.53833,53.627888,67.907875,36.386074,63.373859,68.984695,55.366421,0.084,0.349
625,1.7604,0.85,1.5,109.901303,110.832759,109.800128,108.994659,83.525986,53.653725,67.895248,36.413174,63.373859,69.009727,55.392258,0.084,0.349
626,1.7604,0.8496,1.5,110.204828,110.731657,109.800128,108.994659,83.513641,53.614967,67.882622,36.426723,63.373859,69.046761,55.327663,0.084,0.349
627,1.7604,0.8496,1.5,110.103653,110.529453,109.698953,108.994659,83.464256,53.653725,67.857376,36.413174,63.348019,69.009727,55.327663,0.084,0.349
628,1.7604,0.8493,1.5,110.204828,110.832759,109.800128,108.792114,83.53833,53.640808,67.895248,36.413174,63.312248,69.022072,55.327663,0.084,0.349
629,1.7604,0.8487,1.49,109.901303,110.832759,109.800128,108.893387,83.587715,53.692486,67.907875,36.440273,63.283424,69.009727,55.314743,0.084,0.349
630,1.7604,0.8487,1.49,109.901303,110.731657,109.800128,108.994659,83.525986,53.614967,67.907875,36.440273,63.360939,69.034416,55.288902,0.084,0.349
631,1.7604,0.849,1.49,110.103653,110.832759,109.800128,109.197205,83.563019,53.679565,67.920502,36.413174,63.283424,68.984695,55.314743,0.084,0.349
632,1.7604,0.8483,1.49,110.103653,110.731657,109.698953,108.994659,83.525986,53.692486,67.933128,36.440273,63.312248,68.997322,55.288902,0.084,0.349
633,1.7628,0.8483,1.5,110.103653,110.832759,109.800128,108.994659,83.501297,53.679565,67.907875,36.386074,63.348019,68.997322,55.237225,0.084,0.349
634,1.7604,0.8483,1.49,110.103653,110.832759,109.800128,109.197205,83.476608,53.679565,67.895248,36.413174,63.312248,68.972069,55.198467,0.084,0.349
635,1.7628,0.8483,1.5,110.103653,110.731657,109.698953,108.994659,83.525986,53.718323,67.933128,36.413174,63.348019,68.984695,55.237225,0.084,0.349
636,1.7628,0.848,1.49,109.901303,110.731657,109.800128,108.994659,83.503784,53.698395,67.905724,36.376408,63.338089,69.001976,55.20808,0.084,0.349
637,1.7628,0.848,1.49,109.901303,110.731657,109.698953,108.893387,83.427223,53.640808,67.907875,36.413174,63.286411,69.022072,55.237225,0.084,0.349
638,1.7604,0.8477,1.49,109.901303,110.832759,109.800128,108.994659,83.525986,53.640808,67.907875,36.331875,63.299328,69.034416,55.198467,0.084,0.349
639,1.7604,0.8477,1.49,109.901303,110.731657,109.800128,108.994659,83.587715,53.679565,67.895248,36.399624,63.363926,68.972069,55.15971,0.084,0.349
640,1.7604,0.8477,1.49,110.103653,110.529453,109.800128,108.994659,83.513641,53.731243,67.920502,36.440273,63.363926,68.997322,55.224304,0.084,0.349
641,1.7628,0.8477,1.49,109.901303,110.428352,109.698953,108.994659,83.340805,53.614967,67.933128,36.386074,63.273491,69.009727,55.133869,0.084,0.349
642,1.7604,0.8474,1.49,109.901303,110.731657,109.800128,109.197205,83.563019,53.718323,67.907875,36.426723,63.312248,69.059105,55.14679,0.084,0.349
643,1.7604,0.8477,1.49,109.901303,110.529453,109.800128,108.994659,83.427223,53.757084,67.907875,36.386074,63.312248,69.096146,55.14679,0.084,0.349
644,1.7604,0.8474,1.49,109.901303,110.428352,109.800128,108.994659,83.42971,53.724232,67.88047,36.362858,63.312248,69.051353,55.040127,0.084,0.349
645,1.7604,0.847,1.49,109.901303,110.428352,109.698953,109.197205,83.330948,53.685474,67.829964,36.376408,63.299328,69.026665,55.078884,0.084,0.349
646,1.7604,0.847,1.49,110.103653,110.529453,109.800128,108.994659,83.525986,53.679565,67.869995,36.399624,63.351009,69.071449,55.095112,0.084,0.349
647,9.4848,0.7411,7.03,110.204828,110.731657,110.002478,109.197205,83.513641,53.679565,67.844749,36.399624,63.312248,69.071449,55.082191,0.122,0.512
648,9.4872,0.7479,7.1,110.204828,110.731657,110.103653,108.589569,83.476608,53.692486,67.895248,36.399624,63.363926,69.096146,55.095112,0.132,0.552
649,9.4848,0.7485,7.1,109.901303,110.529453,109.698953,108.387024,83.488953,53.640808,67.907875,36.413174,63.351009,69.170212,55.108028,0.133,0.553
650,9.4872,0.7492,7.11,109.901303,110.428352,109.698953,108.589569,83.501297,53.718323,67.971008,36.399624,63.351009,69.182564,55.14679,0.133,0.553
651,9.4848,0.7505,7.12,109.901303,110.529453,110.002478,108.589569,83.550674,53.718323,67.996254,36.426723,63.351009,69.145523,55.120949,0.133,0.553
652,9.4872,0.7511,7.13,109.901303,110.428352,110.002478,108.589569,83.550674,53.666645,67.983635,36.372524,63.351009,69.182564,55.14679,0.133,0.553
653,9.4872,0.7518,7.13,109.901303,110.428352,110.002478,108.589569,83.516129,53.724232,68.006729,36.322212,63.312248,69.16246,55.078884,0.132,0.553
654,9.4872,0.7527,7.14,109.901303,110.529453,110.002478,108.893387,83.590195,53.672554,68.006729,36.349308,63.363926,69.125427,55.117641,0.133,0.553
655,9.4872,0.753,7.14,110.103653,110.529453,110.103653,108.589569,83.466743,53.698395,67.981476,36.335758,63.338089,69.150116,55.143482,0.133,0.553
656,9.4872,0.754,7.15,109.901303,110.428352,110.002478,108.589569,83.60006,53.666645,68.059387,36.372524,63.325169,69.170212,55.14679,0.133,0.553
657,9.4872,0.7543,7.16,109.901303,110.428352,110.103653,108.792114,83.612404,53.731243,68.072014,36.413174,63.389767,69.170212,55.172626,0.133,0.553
658,9.4896,0.7547,7.16,109.901303,110.428352,110.002478,108.792114,83.528473,53.724232,68.044609,36.322212,63.376846,69.150116,55.156403,0.133,0.553
659,9.4872,0.755,7.16,110.103653,110.428352,110.103653,108.893387,83.57785,53.711311,68.006729,36.335758,63.376846,69.137772,55.143482,0.133,0.553
660,9.4872,0.7556,7.17,109.901303,110.428352,110.002478,108.792114,83.602547,53.737152,68.019356,36.376408,63.351009,69.113083,55.117641,0.133,0.553
661,9.4872,0.756,7.17,109.901303,110.529453,110.002478,108.792114,83.553162,53.750072,68.044609,36.335758,63.363926,69.16246,55.117641,0.133,0.553
662,9.4896,0.7563,7.18,109.901303,110.428352,110.103653,108.792114,83.565506,53.698395,68.044609,36.322212,63.389767,69.125427,55.130562,0.133,0.553
663,9.4872,0.7563,7.17,109.901303,110.428352,110.103653,108.792114,83.590195,53.659634,68.031982,36.335758,63.402687,69.16246,55.143482,0.133,0.553
664,9.4896,0.7572,7.19,109.901303,110.428352,110.002478,108.792114,83.602547,53.737152,68.044609,36.335758,63.363926,69.187149,55.117641,0.133,0.553
665,9.4872,0.7569,7.18,109.901303,110.529453,110.002478,108.792114,83.614891,53.724232,68.082481,36.335758,63.351009,69.150116,55.117641,0.133,0.553
666,9.4872,0.7576,7.19,109.901303,110.428352,110.103653,108.792114,83.57785,53.698395,68.057236,36.376408,63.402687,69.125427,55.169319,0.133,0.553
667,9.4848,0.7576,7.19,109.901303,110.428352,110.002478,108.893387,83.614891,53.698395,68.082481,36.335758,63.376846,69.16246,55.169319,0.133,0.553
668,9.4872,0.7576,7.19,109.901303,110.428352,110.002478,108.792114,83.614891,53.685474,68.082481,36.349308,63.402687,69.113083,55.156403,0.132,0.553
669,9.4848,0.7579,7.19,110.103653,110.428352,110.002478,108.792114,83.590195,53.78883,68.057236,36.349308,63.402687,69.113083,55.130562,0.133,0.553
670,9.4872,0.7582,7.19,110.204828,110.428352,110.407178,108.792114,83.676613,53.724232,68.095108,36.376408,63.376846,69.088387,55.169319,0.133,0.553
671,9.4848,0.7582,7.19,109.901303,110.529453,110.204828,108.792114,83.553162,53.698395,68.120361,36.335758,63.363926,69.125427,55.20808,0.133,0.553
672,9.4848,0.7585,7.19,109.901303,110.428352,110.204828,108.792114,83.565506,53.724232,68.120361,36.349308,63.389767,69.150116,55.143482,0.133,0.553
673,9.4848,0.7585,7.19,109.901303,110.428352,110.204828,108.893387,83.57785,53.775909,68.145615,36.335758,63.415604,69.187149,55.169319,0.133,0.553
674,9.4848,0.7582,7.19,109.901303,110.428352,110.103653,108.792114,83.565506,53.775909,68.095108,36.362858,63.363926,69.125427,55.156403,0.133,0.553
675,9.4848,0.7589,7.2,110.103653,110.529453,110.103653,108.893387,83.543114,53.67165,68.14003,36.350674,63.327187,69.063889,55.190552,0.133,0.553
676,9.4848,0.7589,7.2,110.103653,110.428352,110.204828,108.893387,83.602547,53.724232,68.082481,36.362858,63.351009,69.113083,55.20808,0.133,0.553
677,9.4872,0.7585,7.2,110.204828,110.428352,110.204828,108.792114,83.565506,53.711311,68.107735,36.349308,63.389767,69.137772,55.233917,0.133,0.553
678,9.4848,0.7589,7.2,109.901303,110.428352,110.204828,108.893387,83.57785,53.698395,68.107735,36.349308,63.363926,69.113083,55.20808,0.133,0.553
679,9.4872,0.7589,7.2,110.103653,110.428352,110.407178,108.792114,83.580147,53.65873,68.076904,36.323574,63.327187,69.088577,55.216389,0.133,0.553
680,9.4872,0.7592,7.2,109.901303,110.428352,110.407178,108.893387,83.602547,53.750072,68.145615,36.308662,63.376846,69.088387,55.20808,0.133,0.553
681,9.4848,0.7592,7.2,110.103653,110.428352,110.103653,108.893387,83.614891,53.724232,68.158241,36.308662,63.389767,69.137772,55.20808,0.133,0.553
682,1.7628,0.8587,1.51,110.306003,110.731657,109.800128,108.589569,83.580147,53.67165,68.064278,36.337124,63.327187,69.100922,55.190552,0.094,0.39
683,1.7604,0.8561,1.51,110.204828,110.832759,109.597778,108.083206,83.567802,53.67165,68.076904,36.364223,63.378864,69.063889,55.229309,0.084,0.35
684,1.7628,0.8548,1.51,110.204828,110.832759,109.091903,107.779388,83.580147,53.68457,68.076904,36.282925,63.340107,69.026855,55.203472,0.084,0.349
685,1.7628,0.8532,1.5,110.204828,110.832759,109.294253,108.083206,83.493729,53.723328,67.988525,36.310024,63.378864,69.100922,55.151794,0.084,0.349
686,1.7628,0.8529,1.5,110.204828,110.832759,109.294253,108.589569,83.506081,53.723328,67.950645,36.323574,63.353024,69.014511,55.151794,0.084,0.349
687,1.7604,0.8512,1.5,110.103653,110.832759,109.597778,108.994659,83.506081,53.723328,68.001152,36.310024,63.327187,68.976959,55.125954,0.084,0.349
688,1.7604,0.8519,1.5,110.204828,110.832759,109.800128,109.197205,83.530769,53.697491,68.013771,36.269375,63.304333,68.88858,55.035519,0.084,0.349
689,1.7604,0.8525,1.5,109.901303,110.832759,109.698953,108.589569,83.456696,53.697491,68.013771,36.296474,63.327187,68.939079,55.035519,0.084,0.349
690,1.7628,0.8522,1.5,110.103653,110.731657,109.597778,108.083206,83.481384,53.68457,68.013771,36.323574,63.365944,68.913834,55.061356,0.084,0.349
691,1.7604,0.85,1.5,110.204828,110.832759,109.597778,108.893387,83.481384,53.68457,68.013771,36.310024,63.340107,68.976959,55.048435,0.084,0.349
692,1.7604,0.8503,1.5,109.901303,110.731657,109.698953,109.197205,83.493729,53.787926,68.001152,36.296474,63.35601,69.014511,54.996758,0.084,0.349
693,1.7604,0.8509,1.5,109.901303,110.731657,109.698953,108.994659,83.493729,53.723328,67.988525,36.255825,63.340107,68.964333,54.970921,0.084,0.349
694,1.7604,0.8506,1.5,109.901303,110.832759,110.103653,108.994659,83.46904,53.697491,68.013771,36.269375,63.327187,69.002159,54.932163,0.084,0.349
695,1.7604,0.8512,1.5,109.901303,110.731657,109.698953,108.589569,83.419662,53.68457,67.874893,36.282925,63.353024,68.976959,54.94508,0.084,0.349
696,1.7604,0.8509,1.5,109.901303,110.529453,109.597778,108.184478,83.444351,53.67165,67.925392,36.323574,63.340107,68.976959,54.932163,0.084,0.349
697,1.7604,0.849,1.49,110.204828,110.731657,109.597778,109.197205,83.444351,53.67165,67.963272,36.310024,63.365944,69.002159,55.009678,0.084,0.349
698,1.7604,0.8493,1.5,110.103653,110.832759,109.800128,109.197205,83.419662,53.697491,67.963272,36.337124,63.353024,69.051544,54.94508,0.084,0.349
699,1.7604,0.8493,1.5,109.901303,110.832759,109.800128,108.994659,83.432007,53.710407,67.963272,36.310024,63.391785,69.002159,54.919243,0.084,0.349
700,1.7604,0.8496,1.5,110.103653,110.428352,109.800128,108.994659,83.444351,53.736248,67.975899,36.269375,63.378864,69.002159,54.867565,0.084,0.349
701,1.7604,0.8493,1.5,109.901303,110.428352,110.103653,109.298477,83.407318,53.736248,67.988525,36.310024,63.35601,68.989586,54.906322,0.084,0.349
702,1.7604,0.8493,1.5,110.508353,110.731657,110.103653,109.298477,83.394966,53.710407,67.950645,36.269375,63.330173,69.014511,54.854645,0.084,0.349
703,1.7604,0.849,1.49,109.901303,110.428352,110.103653,109.197205,83.370277,53.736248,68.001152,36.282925,63.365944,69.014511,54.854645,0.084,0.349
704,1.7604,0.849,1.49,109.901303,110.832759,110.002478,109.298477,83.333244,53.736248,68.001152,36.282925,63.391785,69.026855,54.828804,0.084,0.349
